product_name,brand,category,rating,price
Max Boy's Regular fit T-Shirt,Max,"{'ClothingAccessories': '#4,367', 'BoysT_Shirts': '#34'}",4.5,230.0
ATTIRE FASHIONS Womens Rayon Embroidered and Festival Kurta Full Stitched,ATTIRE FASHIONS,"{'ClothingAccessories': '#6,98,197', 'WomensKurtasKurtis': '#45951'}",5.0,389.0
W for Woman Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#1,83,602', 'WomensKurtasKurtis': '#13536'}",4.0,594.0
Macroman M-Series Men's Cotton Vest,Unknown,"{'ClothingAccessories': '#2,166', 'MensUnderwearVests': '#40'}",4.3,172.0
Parx Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#3,84,899', 'MensT_Shirts': '#30936'}",5.0,399.0
Neu Look Printed T-Shirt for Women | Plain T-Shirt | Half Sleeve T-Shirt | Round Neck T Shirt | 100% Cotton T-Shirt | Short Sleeve T Shirt,Neu Look,"{'ClothingAccessories': '#1,52,136', 'WomensT_Shirts': '#2469'}",3.6,298.0
Indian Handicraft Standards Women Cotton Kashmiri Kurti.,INDIAN HANDICRAFT STANDARDS,"{'ClothingAccessories': '#3,02,835', 'WomensKurtasKurtis': '#21678'}",3.0,999.0
Claura Women's Satin Pack of 6pc Night Dress {1 NIGHTY+1 ROBE+1TOP+1 CAPRI+1 SPAGHETTI TOP+1 SHORT SKIRT} (Pink),Claura,"{'ClothingAccessories': '#91,612', 'WomensNightiesNightdresses': '#1124'}",4.2,999.0
IndusDiva Straight Cut Printed Kurta with Threadwork,Unknown,"{'ClothingAccessories': '#7,31,964', 'WomensKurtasKurtis': '#48103'}",5.0,1494.0
"Malati Bastrabitan Stylish Yellow Pure Handloom Khadi Saree, comfortable & very soft with Pom Pom for Women",Malati Bastrabitan,"{'ClothingAccessories': '#9,47,493', 'WomensSarees': '#61186'}",5.0,1199.0
Indistar Boys Wollen Warm High Neck Full Sleeves T-Shirt/Inner/Skivvy for Winter (Pack of 2),Indistar,"{'ClothingAccessories': '#2,21,239', 'BoysSweaters': '#365'}",3.0,399.0
Stripe Dress for Girls : Princess Bow Skirt by PuppetBox,Generic,"{'ClothingAccessories': '#19,67,478', 'GirlsDressesJumpsuits': '#29657'}",5.0,1450.0
Sukhvilas Fashion Women's Cotton Off White Printed Straight Kurti (SV-KU-225_$P),Sukhvilas Fashion,"{'ClothingAccessories': '#8,83,721', 'WomensKurtasKurtis': '#57718'}",3.0,999.0
Lovable Women Girls Cotton Padded Non Wired Full Coverage Everyday Bra in Multicolor- L3516 - BK - CP,Unknown,"{'ClothingAccessories': '#56,502', 'WomensSportsBras': '#202'}",5.0,549.0
Allen Solly Men's Slim fit Casual Shirt,Unknown,"{'ClothingAccessories': '#3,62,313', 'MensCasualShirts': '#18983'}",4.6,924.0
ADA Lucknow Chikan Needlecraft Regular Wear Faux Georgette Short Top A211921,Ada,"{'ClothingAccessories': '#3,33,822', 'WomensKurtasKurtis': '#23700'}",5.0,1190.0
Arihant Men's Checkered 100% Cotton Half Sleeves Regular Fit Formal Shirt,Arihant,"{'ClothingAccessories': '#2,30,357', 'MensFormalShirts': '#7376'}",3.9,699.0
INDIBELLE Women's Rayon Straight Kurta,Unknown,"{'ClothingAccessories': '#43,943', 'WomensKurtasKurtis': '#3674'}",4.7,769.52
Max Women's Rayon a-line Kurta,Max,"{'ClothingAccessories': '#42,062', 'WomensKurtasKurtis': '#3555'}",4.0,734.0
Van Heusen Men's Printed Slim fit Formal Shirt,Unknown,"{'ClothingAccessories': '#65,144', 'MensFormalShirts': '#1661'}",5.0,949.0
"SKULT by Shahid Kapoor Men's Plain Athleisure, White, Slim Fit T-Shirt with Thumbhole and Crew Neck for Workout/Casual/Semi-Formal Occasions",SKULT by Shahid Kapoor,"{'ClothingAccessories': '#2,95,418', 'MensT_Shirts': '#23359'}",4.0,343.0
Jevi Prints Women's Cotton Printed Straight Kurta/Kurti (SH-1709),Jevi Prints,"{'ClothingAccessories': '#1,86,934', 'WomensKurtasKurtis': '#13764'}",3.5,617.0
SKULT by Shahid Kapoor Men's Solid Regular Fit T-Shirt,SKULT by Shahid Kapoor,"{'ClothingAccessories': '#4,97,532', 'MensT_Shirts': '#40234'}",4.3,441.0
PROTEENS Bodycare Mickey Printed Boys Blue Striped Night Suit,PROTEENS,"{'ClothingAccessories': '#8,09,788', 'BoysSleepsuits': '#156'}",3.0,539.0
AHALYAA Women's Crepe Straight Kurti (Magneta),Ahalyaa,"{'ClothingAccessories': '#67,420', 'WomensKurtasKurtis': '#5507'}",3.1,507.0
W for Woman Straight Kurta,Unknown,"{'ClothingAccessories': '#17,931', 'WomensKurtasKurtis': '#1658'}",3.8,547.0
Singhal Fashion Men's Sleeveless Jute Hunting Jacket,Singhal Fashion,"{'ClothingAccessories': '#2,55,735', 'MensJackets': '#3011'}",5.0,1499.0
VERO MODA Women's Crop T-Shirt,Unknown,"{'ClothingAccessories': '#2,73,134', 'WomensT_Shirts': '#4637'}",4.0,522.0
9teenAGAIN Women's Cotton Checkered Nighty (Brown),9teenAGAIN,"{'ClothingAccessories': '#77,450', 'WomensNightiesNightdresses': '#979'}",3.0,899.0
Excalibur by Unlimited Men's Solid Regular Fit Formal Shirt (Pack of 2)(Colors & Print May Vary),Excalibur by Unlimited,"{'ClothingAccessories': '#4,04,211', 'MensFormalShirts': '#15372'}",4.4,667.0
W for Woman Straight Kurta,Unknown,"{'ClothingAccessories': '#2,89,470', 'WomensKurtasKurtis': '#20763'}",5.0,662.0
Puma Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#33,327', 'MensSportsT_ShirtsJerseys': '#176'}",4.0,1344.0
Lee Men's Modern Series Relaxed Fit Bootcut Jean,Unknown,"{'ClothingAccessories': '#5,38,634', 'MensJeans': '#16110'}",2.9,5423.0
What The Duck? Black Printed T-Shirt,Generic,"{'ClothingAccessories': '#17,74,623', 'MensT_Shirts': '#148359'}",5.0,0.0
Mohrupi Women's Cotton Flex ikkat Floral Printed Kurta,Mohrupi,"{'ClothingAccessories': '#15,22,857', 'WomensKurtasKurtis': '#96972'}",5.0,649.0
Royal Export Women's Net Floor length Readymade Gown,Royal Export,"{'ClothingAccessories': '#5,715', 'WomensEthnicGowns': '#45'}",3.3,1899.0
TEXCO Winter Cotton Polyster Fleece Hooded Jacket,TEXCO,"{'ClothingAccessories': '#2,10,573', 'WomensJackets': '#1815', 'WomensSweatshirtsHoodies': '#1413'}",2.9,899.0
Parx Grey Slim Fit Cotton Blend Casual Shirt,Unknown,"{'ClothingAccessories': '#5,43,079', 'MensCasualShirts': '#29898'}",3.7,854.0
Indian Virasat Peach Colored Cotton Printed Tunic,Indian Virasat,"{'AmazonLaunchpad': '#20,846', 'Fashion': '#6726', 'WomensKurtasKurtis': '#42545'}",5.0,550.0
Alfa Quilted Off White/Grey Winter wear Cotton Thermal Set (Top + Pyjama) for Men + 1 Pair Socks Free,Alfa,"{'ClothingAccessories': '#66,122', 'MensWinterwear': '#2707'}",3.7,599.0
Van Heusen Woman Women Pullover,Van Heusen Woman,"{'ClothingAccessories': '#2,13,394', 'WomensPulloverSweaters': '#791'}",2.5,918.0
Weavers Villa Women's Shawl,Weavers Villa,"{'ClothingAccessories': '#89,754', 'WomensClothing': '#44648'}",3.3,690.0
Janasya Women's Rayon Printed Straight Kurta,Unknown,"{'ClothingAccessories': '#11,45,841', 'WomensKurtasKurtis': '#73319'}",5.0,399.0
Oneliner Men's Cotton Full Sleeve T-Shirts-(OLMT20-$P),Oneliner,"{'ClothingAccessories': '#6,88,740', 'MensT_Shirts': '#56005'}",3.8,299.0
Khadi Vastra Men Solid Full Sleeve Cotton Formal Spread Shirt - Pack of 2,Khadi Vastra,"{'ClothingAccessories': '#5,349', 'MensFormalShirts': '#96'}",4.5,749.0
"Dixcy Scott UNO Men's Cotton Vest (Assorted, Medium/80-85 Cm) - Pack of 2",Dixcy Scott UNO,"{'ClothingAccessories': '#6,74,349', 'MensUnderwearVests': '#2909'}",5.0,459.0
BYC Men's Solid Curved Hem Round Neck Full Sleeve Tshirt/Tshirt for Mens/Round Neck Tshirt/Sports Trim Tshirt/Hip Hop Tshirt,BYC,"{'ClothingAccessories': '#1,67,732', 'MensT_Shirts': '#12715'}",3.8,349.0
Kalt Men's Full Sleeves Cotton Blend Mandarin Collar T-Shirt (TM0644 Teal),Kalt,"{'ClothingAccessories': '#2,03,885', 'MensT_Shirts': '#15718'}",5.0,425.0
Arrow New York Men's Formal Shirt,Arrow New York,"{'ClothingAccessories': '#2,37,939', 'MensFormalShirts': '#7721'}",3.2,1049.0
Stylee Lifestyle Green Cotton Printed Dress Material,Stylee Lifestyle,"{'ClothingAccessories': '#7,78,603', 'WomensEthnicUnstitchedFabric': '#17758'}",5.0,2632.0
Superman By Kidsville Boy's Plain Regular fit T-Shirt,Superman By Kidsville,"{'ClothingAccessories': '#3,70,374', 'BoysT_Shirts': '#7145'}",3.0,224.0
RAJMANDIRFABRICS Women's Cotton A-Line Kurti,RAJMANDIRFABRICS,"{'ClothingAccessories': '#1,21,240', 'WomensKurtasKurtis': '#9168'}",4.0,599.0
Indiweaves Women's Velvet Churidar Embossed Leggings_Green_Free Size_71542,IndiWeaves,"{'ClothingAccessories': '#3,59,437', 'WomensChuridarSalwarBottoms': '#4839'}",3.0,325.0
Nihaan Impex Cotton Straight Kurti for Women and Girls Red,Nihaan Impex,"{'ClothingAccessories': '#12,39,738', 'WomensKurtasKurtis': '#79138'}",3.0,429.0
Gubbarey Boys Kurta Pyjama,Unknown,"{'ClothingAccessories': '#2,33,955', 'BoysKurtaSets': '#535'}",4.0,669.0
"Zeeya Fashion Women's Chanderi Straight Unstitched Salwar Kameez (ZF-40001, Sky Blue, Free Size)",Zeeya Fashion,"{'ClothingAccessories': '#15,83,587', 'WomensEthnicUnstitchedFabric': '#55938'}",5.0,2699.0
Art Décor Cotton Silk Broad Bordered Pack of 2 Sarees- Combo of 2 (DP Green & Pink Blue),Art Decor Sarees,"{'ClothingAccessories': '#7,50,337', 'WomensSarees': '#45741'}",4.0,617.0
Max Women's Regular Fit Shirt,Max,"{'ClothingAccessories': '#15,034', 'WomensBlousesShirts': '#143'}",4.0,599.0
Karigari Women's Rayon A-Line Kurta,Unknown,"{'ClothingAccessories': '#4,16,943', 'WomensKurtasKurtis': '#28892'}",3.0,349.0
Amazon Brand - Symbol Women's T-Shirt,Unknown,"{'ClothingAccessories': '#14,577', 'WomensT_Shirts': '#225'}",3.7,213.0
hhichkki Cold Shoulder Solid Women Green top,hhichkki,"{'ClothingAccessories': '#6,59,039', 'WomensTops': '#22446'}",5.0,289.0
Flying Machine Men's Plain Slim Fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,12,427', 'MensT_Shirts': '#16412'}",3.4,359.0
Arihant Checkered 100% Cotton Half Sleeve Regular Fit Formal Shirt for Men,Arihant,"{'ClothingAccessories': '#1,37,133', 'MensFormalShirts': '#3709'}",3.4,699.0
Safana Cotton a-line Dress,Unknown,"{'ClothingAccessories': '#1,30,146', 'WomensDresses': '#2932'}",4.0,729.0
PINKY PARI SCREEN PRINTED RAYON BLUE STRAIGHT FESTIVE KURTA WITH PRINTED RAYON PALAZZO,PINKY PARI,"{'ClothingAccessories': '#58,513', 'WomensSalwarSuits': '#698', 'WomensKurtasKurtis': '#4836'}",4.0,1150.0
blackberrys Men's Solid Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#3,66,480', 'MensCasualShirts': '#19269'}",5.0,879.0
KRONOS Men's | Round Neck T-Shirt | 100% Polyester | Quick-Dry | Sports T-Shirt,KRONOS,"{'ClothingAccessories': '#27,862', 'MensT_Shirts': '#1701'}",4.2,400.0
Yash Gallery Women's Cotton Angrakha Kurta,Unknown,"{'ClothingAccessories': '#555', 'WomensKurtasKurtis': '#52'}",4.0,649.0
W for Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#37,559', 'WomensKurtasKurtis': '#3191'}",3.2,607.0
United Colors of Benetton Girls' Dress,Unknown,"{'ClothingAccessories': '#2,28,827', 'GirlsDressesJumpsuits': '#3012'}",4.5,632.0
US Polo Association Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#5,844', 'MensT_Shirts': '#302'}",5.0,499.0
Marks & Spencer Men's Regular fit Formal Shirt (Pack of 3),Unknown,"{'ClothingAccessories': '#23,039', 'MensFormalShirts': '#475'}",5.0,1960.0
"Amazon Brand - Solimo Water Resistant Polyester Long Rain Coat, Blue, XX Large",Amazon Brand - Solimo,"{'SportsFitnessOutdoors': 'Amazon Bestsellers Rank #9,008'}",4.8,649.0
Jockey Men's Cotton Zone (8901326099520_US31_XL_Navy and Grey Melange),Unknown,"{'ClothingAccessories': '#6,43,765', 'MensUnderwearVests': '#2791'}",5.0,0.0
Mothercare Girls' Tribal Regular Fit T-Shirt,Mothercare,"{'ClothingAccessories': '#7,20,967', 'GirlsT_Shirts': '#8216'}",5.0,621.0
Amazon Brand - Myx Women's Cotton a-line Kurti,Unknown,"{'ClothingAccessories': '#1,587', 'WomensKurtasKurtis': '#138'}",3.9,349.0
USPA Boy's Striped Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#31,028', 'BoysShirts': '#147'}",4.8,957.0
Double-layer Heavy-duty Polar Fleece Winter Balaclava Hood (Army Green),Some Few,"{'ClothingAccessories': '#23,25,561', 'MensCapsHats': '#19748'}",3.5,0.0
Si rosa by Hopscotch Girls Poly Viscose Charming Embroidered Full Length Party Dress in Pink Color for Ages 5-6 Years,Si rosa,"{'ClothingAccessories': '#3,08,442', 'GirlsDressesJumpsuits': '#4028'}",4.3,1039.0
ZEYO Women's Cotton Green & Peach Stripe Print Short Nighty,Unknown,"{'ClothingAccessories': '#71,528', 'WomensNightiesNightdresses': '#919'}",3.9,749.0
W for Woman Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#1,12,996', 'WomensKurtasKurtis': '#8586'}",3.6,594.0
Baluchi Bob Minion Graphic Tee,Baluchi,"{'ClothingAccessories': '#2,88,860', 'WomensT_Shirts': '#4925'}",1.0,299.0
Raymond Men's Formal Shirt,Unknown,"{'ClothingAccessories': '#90,911', 'MensFormalShirts': '#2388'}",3.9,809.0
JOKL® Women's Net Embroidered anarkali Semi Stitched Long Gown With Duptta,JOKL,"{'ClothingAccessories': '#7,459', 'WomensEthnicGowns': '#56'}",4.1,1388.0
Amazon Brand - Myx Women's A-Line Kurti,Unknown,"{'ClothingAccessories': '#62,977', 'WomensKurtasKurtis': '#5178'}",3.7,283.0
Playboy Men's Solid Brief (Packof 2),Playboy,"{'ClothingAccessories': '#53,614', 'MensUnderwearBriefs': '#561'}",4.3,244.0
"Red Eye Men's Check Print Necktie, Pocket Square, Cufflinks (Red)",Red Eye,"{'ClothingAccessories': '#6,10,174', 'MensNeckties': '#3404'}",4.0,499.0
Lgc Women'S Rust Bronze Jumpsuits,LGC,"{'ClothingAccessories': '#5,06,711', 'WomensJumpsuits': '#1099'}",5.0,1099.0
Jockey Men's Cotton Vest (Pack of 4) (8901326061992_8816-0210-WHITE White 85),Unknown,"{'ClothingAccessories': '#78,197', 'MensUnderwearVests': '#480'}",2.8,694.0
Manash Fashion Women Denim Dungaree Ice Blue,Manash Fashion,"{'ClothingAccessories': '#2,56,483', 'WomensJumpsuits': '#590'}",5.0,925.0
Puma Men's V-Neck Cotton T-Shirt,Unknown,"{'ClothingAccessories': '#6,08,233', 'MensSportsT_ShirtsJerseys': '#4666'}",3.0,718.0
"Blacksmith Men's Combo of Necktie, Pocket Square Lapel Pin and Cufflinks(Black, Free Size) - Gift Set for Men Wedding Marriage Groom Accessories For Blazer And Suit",BLACKSMITH,"{'ClothingAccessories': '#2,86,250', 'MensNeckties': '#1726'}",4.5,399.0
Looks Akira Cotton with Blouse Piece Saree (LA-S1396_Pink_One Size),Looks Akira,"{'ClothingAccessories': '#2,50,256', 'WomensSarees': '#13934'}",2.5,399.0
Allen Solly Women's A-Line Dress,Unknown,"{'ClothingAccessories': '#1,49,570', 'WomensDresses': '#3350'}",4.5,1104.0
CHINMAYA Regular fir Straight Kurti | kurties for Women (Light Green & Baby Pink) Combo Kurtis for Women,CHINMAYA,"{'ClothingAccessories': '#6,33,299', 'WomensKurtasKurtis': '#41904'}",5.0,648.0
Shut up Legs!: My Wild Ride On and Off the Bike,Unknown,"{'Books': '#1,95,995', 'SportingEventsOrganisationsBooks': '#140', 'CyclingBooks': '#48', 'ActiveOutdoorPursuitsBooks': '#347'}",4.8,400.0
JBN Creation Boys Cotton Silk Kurta and Pyjama Set (Light Blue_VASBKHA004nPBU),Unknown,"{'ClothingAccessories': '#78,328', 'BoysKurtaSets': '#216'}",4.3,1154.0
nauti nati Boys' T-Shirt,nauti nati,"{'ClothingAccessories': '#3,86,091', 'BoysT_Shirts': '#7466'}",3.1,194.0
Radhika Fashion Vouge Crepe Gown For women's,Radhika Fashion Vouge,"{'ClothingAccessories': '#2,620', 'WomensDresses': '#62'}",3.7,349.0
Club Fashion Women's Rayon Kurta,Club Fashion,"{'ClothingAccessories': '#3,73,184', 'WomensKurtasKurtis': '#26165'}",4.5,499.0
FABRIC FITOOR Women's Cotton Kalamkari Print Jacket Style Set (Red : Sky Blue),FABRIC FITOOR,"{'ClothingAccessories': '#4,23,187', 'WomensKurtasKurtis': '#29310'}",3.0,1049.0
Lee Cooper Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#99,673', 'MensT_Shirts': '#7287'}",4.3,571.0
Flying Machine Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#26,061', 'MensT_Shirts': '#1600'}",4.0,322.0
C.Cozami Women's Casual Checkered Red/Black/Maroon/Blue/White Shirt,C.Cozami,"{'ClothingAccessories': '#3,924', 'WomensBlousesShirts': '#42'}",3.4,440.0
1 Stop Fashion Women's crepe straight Kurta (Pack of 6),1 Stop Fashion,"{'ClothingAccessories': '#16,522', 'WomensKurtasKurtis': '#1540'}",3.7,1196.0
GoSriKi Art Silk with Blouse Piece Saree (Indra 508_Red_Free Size),GoSriKi,"{'ClothingAccessories': '#74,935', 'WomensSarees': '#4107'}",3.1,279.0
Janasya Women's Polyester Crepe Kurta,Unknown,"{'ClothingAccessories': '#63,536', 'WomensKurtasKurtis': '#5224'}",4.2,329.0
Mothercare Girls' A-Line Knee Long Dress,Mothercare,"{'ClothingAccessories': '#3,65,905', 'GirlsDressesJumpsuits': '#4864'}",5.0,2077.0
PROTEENS Boys Full Sleeves Grey & Black Night Suit Set,PROTEENS,"{'ClothingAccessories': '#80,207', 'BoysPyjamaSets': '#51'}",4.3,424.0
Paramount Hand Embroidery Chikan Short Kurti/Top for Women,Paramount,"{'ClothingAccessories': '#32,390', 'WomensKurtasKurtis': '#2809'}",5.0,599.0
John Players Polo T-Shirt,Unknown,"{'ClothingAccessories': '#93,033', 'MensT_Shirts': '#6873'}",5.0,449.0
Nilkanth Fashion hub omen'ss Embroidered Lehenga Choli with Blouse Piece (yellow),Nilkanth Fashion Hub,"{'ClothingAccessories': '#1,64,636', 'WomensLehengaCholis': '#938'}",3.9,919.0
Hangout Hub Couple Tshirts Prince Princess Printed Black Color Matching Tees Valentine Gift for Men Women (Set of 2),Hangout Hub,"{'ClothingAccessories': '#18,036', 'MensT_Shirts': '#1090'}",5.0,599.0
THE BLAZZE 0005 Men's Gym Tank Gym Stringer Gym Tank Stringer Bodybuilding Tank Tops Gym Vest Muscle Tee for Men,THE BLAZZE,"{'ClothingAccessories': '#42,874', 'MensUnderwearVests': '#322'}",3.3,399.0
South India SHOPPING MALL Miss South Mustard Geometric Cotton Women Kurti,South India SHOPPING MALL,"{'ClothingAccessories': '#6,80,117', 'WomensKurtasKurtis': '#44800'}",4.0,782.0
Van Heusen Men's Printed Slim Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#76,214', 'MensFormalShirts': '#1940'}",4.7,980.0
"British Terminal Men's Cotton Unstitched 1.60 m Shirting Fabric (Green, Free Size)",British Terminal,"{'ClothingAccessories': '#6,78,101', 'MensShirtsUnstitchedFabric': '#1105'}",3.0,497.0
Lee Men's Checkered Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#2,45,729', 'MensCasualShirts': '#11842'}",3.3,899.0
Idalia Sage Green Printed Cotton Kurta Set,Idalia,"{'ClothingAccessories': '#1,03,977', 'WomensKurtasKurtis': '#8015'}",3.9,1435.0
Hari Villa Creation Women Kanjivaram Silk Saree Pure With Blouse Piece,HARIVILLA CREATION,"{'ClothingAccessories': '#10,004', 'WomensSarees': '#610'}",3.4,1231.0
BIBA Women's Synthetic Straight Kurta,BIBA,"{'ClothingAccessories': '#1,25,380', 'WomensKurtasKurtis': '#9514'}",3.4,1070.0
Mamma's Maternity Heavy Cotton Lycra Maternity Jegging/Joggers,Mamma's Maternity,"{'ClothingAccessories': '#5,281', 'MaternityLeggings': '#4', 'MaternityTrousers': '#5'}",4.5,1395.0
W for Woman Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#1,81,398', 'WomensKurtasKurtis': '#13382'}",3.9,599.0
SKOR NX Girls Green Foil Printed Organza Party Birthday Gown Maxi Long Frock Size 3yr to 10yr (2002),SKOR NX,"{'ClothingAccessories': '#3,30,783', 'GirlsDressesJumpsuits': '#4340'}",4.2,699.0
"Weavers Villa Women's Soft Viscose Shawls (Blue, Medium)",Weavers Villa,"{'ClothingAccessories': '#84,023', 'WomensClothing': '#41829'}",3.3,488.0
W for Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#68,749', 'WomensKurtasKurtis': '#5615'}",2.9,769.0
AND Cotton a-line Dress,Unknown,"{'ClothingAccessories': '#81,589', 'WomensDresses': '#1832'}",5.0,999.0
Flying Machine Men's Paisley Slim Fit T-Shirt,Unknown,"{'ClothingAccessories': '#49,700', 'MensT_Shirts': '#3435'}",4.3,404.0
"Mee Mee Women’s Cotton Soft Non-Wired Full Cup Nursing Bra (B, Skin, 34B)",Mee Mee,"{'ClothingAccessories': '#1,46,961', 'MaternityNursingBras': '#130'}",5.0,374.0
e-VASTRAM Art Silk with Blouse Piece Saree,e-VASTRAM,"{'ClothingAccessories': '#4,14,201', 'WomensSarees': '#23382'}",3.3,449.0
KILLER Men's Solid Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#1,12,434', 'MensCasualShirts': '#4756'}",4.1,799.0
grean Polyester Round/Crew Neck Men's White Printed T-Shirt: Alchohol Kills Weed Chills,GREAN,"{'ClothingAccessories': '#2,68,463', 'MensT_Shirts': '#21164'}",5.0,280.0
nauti nati Baby Boy's T-Shirt,nauti nati,"{'ClothingAccessories': '#3,90,950', 'BoysT_Shirts': '#7604'}",3.3,412.0
Pepe Jeans Men's Jacket,Unknown,"{'ClothingAccessories': '#53,241', 'MensJackets': '#600'}",4.5,1983.0
US Polo Assn. Girls' Dress,Unknown,"{'ClothingAccessories': '#1,84,389', 'GirlsDressesJumpsuits': '#2433'}",4.8,605.0
Pepe Jeans Boy's Paisley Regular fit Shirt,Unknown,"{'ClothingAccessories': '#2,84,012', 'BoysShirts': '#2034'}",5.0,783.0
Red Eye Unisex Black Baseball NY Polyester Cap,Red Eye,"{'ClothingAccessories': '#4,13,612', 'BoysHatsCaps': '#374'}",3.9,199.0
"faas Fedora Hat Beige & Black Goggle + Kids Watch Combo Gift for Boys & Girls Age 5,6,7,8 yrs",faas,"{'ClothingAccessories': '#7,767', 'BoysHatsCaps': '#7'}",4.5,299.0
Campus Sutra Regular Fit Round Neck T-Shirt,Campus Sutra,"{'ClothingAccessories': '#10,61,302', 'MensT_Shirts': '#86360'}",5.0,359.0
TIGYWIGY Women's 2 Pcs Satin Nightwear Set,TIGYWIGY,"{'ClothingAccessories': '#4,483', 'WomensNightiesNightdresses': '#70'}",3.6,649.0
Urbano Fashion Men's Blue Camouflage Round Neck Full Sleeve T-Shirt,Urbano Fashion,"{'ClothingAccessories': '#3,70,341', 'MensT_Shirts': '#29668'}",3.6,387.0
VARAYU Women's Georgette Printed Saree with Blouse Piece (1135SJ71; White; Printed),Unknown,"{'ClothingAccessories': '#4,67,390', 'WomensSarees': '#26762'}",5.0,399.0
